id,discovery_source_id,raw_text,raw_url,language,country,metadata_json,confidence,status,collected_at,processed_at,created_at,updated_at
48559,14,Pflegefachfrau,,de,DE,"{'priority': 96, 'entity_type_hint': 'profession'}",96,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48560,14,Pflegefachmann,,de,DE,"{'priority': 96, 'entity_type_hint': 'profession'}",96,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48561,14,Krankenpfleger,,de,DE,"{'priority': 95, 'entity_type_hint': 'profession'}",95,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48562,14,Krankenschwester,,de,DE,"{'priority': 95, 'entity_type_hint': 'profession'}",95,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48563,14,Altenpfleger,,de,DE,"{'priority': 94, 'entity_type_hint': 'profession'}",94,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48564,14,Arzt,,de,DE,"{'priority': 90, 'entity_type_hint': 'profession'}",90,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48565,14,Zahnarzt,,de,DE,"{'priority': 85, 'entity_type_hint': 'profession'}",85,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48566,14,Apotheker,,de,DE,"{'priority': 82, 'entity_type_hint': 'profession'}",82,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48567,14,Physiotherapeut,,de,DE,"{'priority': 84, 'entity_type_hint': 'profession'}",84,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48568,14,Ergotherapeut,,de,DE,"{'priority': 80, 'entity_type_hint': 'profession'}",80,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48569,14,Logopäde,,de,DE,"{'priority': 78, 'entity_type_hint': 'profession'}",78,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48570,14,Hebamme,,de,DE,"{'priority': 88, 'entity_type_hint': 'profession'}",88,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48571,14,Notfallsanitäter,,de,DE,"{'priority': 86, 'entity_type_hint': 'profession'}",86,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48572,14,Rettungssanitäter,,de,DE,"{'priority': 84, 'entity_type_hint': 'profession'}",84,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48573,14,Fachinformatiker,,de,DE,"{'priority': 92, 'entity_type_hint': 'profession'}",92,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48574,14,Softwareentwickler,,de,DE,"{'priority': 90, 'entity_type_hint': 'profession'}",90,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48575,14,IT-Administrator,,de,DE,"{'priority': 85, 'entity_type_hint': 'profession'}",85,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48576,14,Elektroniker,,de,DE,"{'priority': 82, 'entity_type_hint': 'profession'}",82,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48577,14,Mechatroniker,,de,DE,"{'priority': 80, 'entity_type_hint': 'profession'}",80,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48578,14,Industriemechaniker,,de,DE,"{'priority': 78, 'entity_type_hint': 'profession'}",78,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48579,14,Tischler,,de,DE,"{'priority': 75, 'entity_type_hint': 'profession'}",75,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48580,14,Maler,,de,DE,"{'priority': 72, 'entity_type_hint': 'profession'}",72,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48581,14,Dachdecker,,de,DE,"{'priority': 70, 'entity_type_hint': 'profession'}",70,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48582,14,Zimmerer,,de,DE,"{'priority': 70, 'entity_type_hint': 'profession'}",70,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48583,14,Maurer,,de,DE,"{'priority': 68, 'entity_type_hint': 'profession'}",68,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48584,14,Fliesenleger,,de,DE,"{'priority': 68, 'entity_type_hint': 'profession'}",68,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48585,14,Installateur,,de,DE,"{'priority': 72, 'entity_type_hint': 'profession'}",72,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48586,14,Elektriker,,de,DE,"{'priority': 74, 'entity_type_hint': 'profession'}",74,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48587,14,Kfz-Mechatroniker,,de,DE,"{'priority': 76, 'entity_type_hint': 'profession'}",76,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48588,14,Landwirt,,de,DE,"{'priority': 65, 'entity_type_hint': 'profession'}",65,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48589,14,Gärtner,,de,DE,"{'priority': 68, 'entity_type_hint': 'profession'}",68,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
48590,14,Florist,,de,DE,"{'priority': 62, 'entity_type_hint': 'profession'}",62,new,2026-07-16 04:14:18.919465+00:00,,2026-07-16 04:14:18.803486+00:00,2026-07-16 04:14:18.803486+00:00
