id,discovery_source_id,raw_text,raw_url,language,country,metadata_json,confidence,status,collected_at,processed_at,created_at,updated_at
57558,15,Führerschein Klasse C,,de,DE,"{'priority': 68, 'entity_type_hint': 'exam'}",68,new,2026-07-16 04:19:39.708535+00:00,,2026-07-16 04:19:39.694658+00:00,2026-07-16 04:19:39.694658+00:00
57559,15,LKW-Führerschein,,de,DE,"{'priority': 70, 'entity_type_hint': 'exam'}",70,new,2026-07-16 04:19:39.708535+00:00,,2026-07-16 04:19:39.694658+00:00,2026-07-16 04:19:39.694658+00:00
57560,15,Personenbeförderungsschein,,de,DE,"{'priority': 65, 'entity_type_hint': 'exam'}",65,new,2026-07-16 04:19:39.708535+00:00,,2026-07-16 04:19:39.694658+00:00,2026-07-16 04:19:39.694658+00:00
57561,15,Jagdprüfung,,de,DE,"{'priority': 62, 'entity_type_hint': 'exam'}",62,new,2026-07-16 04:19:39.708535+00:00,,2026-07-16 04:19:39.694658+00:00,2026-07-16 04:19:39.694658+00:00
57562,15,Fischereiprüfung,,de,DE,"{'priority': 58, 'entity_type_hint': 'exam'}",58,new,2026-07-16 04:19:39.708535+00:00,,2026-07-16 04:19:39.694658+00:00,2026-07-16 04:19:39.694658+00:00
57563,15,Sportbootführerschein,,de,DE,"{'priority': 60, 'entity_type_hint': 'exam'}",60,new,2026-07-16 04:19:39.708535+00:00,,2026-07-16 04:19:39.694658+00:00,2026-07-16 04:19:39.694658+00:00
57564,15,Funkzeugnis,,de,DE,"{'priority': 50, 'entity_type_hint': 'exam'}",50,new,2026-07-16 04:19:39.708535+00:00,,2026-07-16 04:19:39.694658+00:00,2026-07-16 04:19:39.694658+00:00
57565,15,Sachkundenachweis Pflanzenschutz,,de,DE,"{'priority': 60, 'entity_type_hint': 'exam'}",60,new,2026-07-16 04:19:39.708535+00:00,,2026-07-16 04:19:39.694658+00:00,2026-07-16 04:19:39.694658+00:00
57566,15,Hundeführerschein,,de,DE,"{'priority': 65, 'entity_type_hint': 'exam'}",65,new,2026-07-16 04:19:39.708535+00:00,,2026-07-16 04:19:39.694658+00:00,2026-07-16 04:19:39.694658+00:00
57567,16,erste Wohnung,,de,DE,"{'priority': 95, 'entity_type_hint': 'life_event'}",95,new,2026-07-16 04:19:39.759433+00:00,,2026-07-16 04:19:39.747146+00:00,2026-07-16 04:19:39.747146+00:00
57568,16,Umzug,,de,DE,"{'priority': 90, 'entity_type_hint': 'life_event'}",90,new,2026-07-16 04:19:39.759433+00:00,,2026-07-16 04:19:39.747146+00:00,2026-07-16 04:19:39.747146+00:00
57569,16,Auszug bei den Eltern,,de,DE,"{'priority': 88, 'entity_type_hint': 'life_event'}",88,new,2026-07-16 04:19:39.759433+00:00,,2026-07-16 04:19:39.747146+00:00,2026-07-16 04:19:39.747146+00:00
57570,16,Zusammenziehen,,de,DE,"{'priority': 85, 'entity_type_hint': 'life_event'}",85,new,2026-07-16 04:19:39.759433+00:00,,2026-07-16 04:19:39.747146+00:00,2026-07-16 04:19:39.747146+00:00
