id,discovery_source_id,raw_text,raw_url,language,country,metadata_json,confidence,status,collected_at,processed_at,created_at,updated_at
37648,14,Pflegefachfrau,,de,DE,"{'priority': 96, 'entity_type_hint': 'profession'}",96,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37649,14,Pflegefachmann,,de,DE,"{'priority': 96, 'entity_type_hint': 'profession'}",96,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37650,14,Krankenpfleger,,de,DE,"{'priority': 95, 'entity_type_hint': 'profession'}",95,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37651,14,Krankenschwester,,de,DE,"{'priority': 95, 'entity_type_hint': 'profession'}",95,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37652,14,Altenpfleger,,de,DE,"{'priority': 94, 'entity_type_hint': 'profession'}",94,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37653,14,Arzt,,de,DE,"{'priority': 90, 'entity_type_hint': 'profession'}",90,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37654,14,Zahnarzt,,de,DE,"{'priority': 85, 'entity_type_hint': 'profession'}",85,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37655,14,Apotheker,,de,DE,"{'priority': 82, 'entity_type_hint': 'profession'}",82,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37656,14,Physiotherapeut,,de,DE,"{'priority': 84, 'entity_type_hint': 'profession'}",84,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37657,14,Ergotherapeut,,de,DE,"{'priority': 80, 'entity_type_hint': 'profession'}",80,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37658,14,Logopäde,,de,DE,"{'priority': 78, 'entity_type_hint': 'profession'}",78,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37659,14,Hebamme,,de,DE,"{'priority': 88, 'entity_type_hint': 'profession'}",88,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37660,14,Notfallsanitäter,,de,DE,"{'priority': 86, 'entity_type_hint': 'profession'}",86,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37661,14,Rettungssanitäter,,de,DE,"{'priority': 84, 'entity_type_hint': 'profession'}",84,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37662,14,Fachinformatiker,,de,DE,"{'priority': 92, 'entity_type_hint': 'profession'}",92,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37663,14,Softwareentwickler,,de,DE,"{'priority': 90, 'entity_type_hint': 'profession'}",90,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37664,14,IT-Administrator,,de,DE,"{'priority': 85, 'entity_type_hint': 'profession'}",85,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37665,14,Elektroniker,,de,DE,"{'priority': 82, 'entity_type_hint': 'profession'}",82,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37666,14,Mechatroniker,,de,DE,"{'priority': 80, 'entity_type_hint': 'profession'}",80,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37667,14,Industriemechaniker,,de,DE,"{'priority': 78, 'entity_type_hint': 'profession'}",78,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37668,14,Tischler,,de,DE,"{'priority': 75, 'entity_type_hint': 'profession'}",75,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37669,14,Maler,,de,DE,"{'priority': 72, 'entity_type_hint': 'profession'}",72,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37670,14,Dachdecker,,de,DE,"{'priority': 70, 'entity_type_hint': 'profession'}",70,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37671,14,Zimmerer,,de,DE,"{'priority': 70, 'entity_type_hint': 'profession'}",70,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37672,14,Maurer,,de,DE,"{'priority': 68, 'entity_type_hint': 'profession'}",68,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37673,14,Fliesenleger,,de,DE,"{'priority': 68, 'entity_type_hint': 'profession'}",68,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37674,14,Installateur,,de,DE,"{'priority': 72, 'entity_type_hint': 'profession'}",72,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37675,14,Elektriker,,de,DE,"{'priority': 74, 'entity_type_hint': 'profession'}",74,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37676,14,Kfz-Mechatroniker,,de,DE,"{'priority': 76, 'entity_type_hint': 'profession'}",76,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37677,14,Landwirt,,de,DE,"{'priority': 65, 'entity_type_hint': 'profession'}",65,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37678,14,Gärtner,,de,DE,"{'priority': 68, 'entity_type_hint': 'profession'}",68,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37679,14,Florist,,de,DE,"{'priority': 62, 'entity_type_hint': 'profession'}",62,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37680,14,Bäcker,,de,DE,"{'priority': 66, 'entity_type_hint': 'profession'}",66,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37681,14,Konditor,,de,DE,"{'priority': 64, 'entity_type_hint': 'profession'}",64,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37682,14,Fleischer,,de,DE,"{'priority': 62, 'entity_type_hint': 'profession'}",62,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37683,14,Koch,,de,DE,"{'priority': 74, 'entity_type_hint': 'profession'}",74,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37684,14,Hotelfachmann,,de,DE,"{'priority': 68, 'entity_type_hint': 'profession'}",68,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37685,14,Restaurantfachmann,,de,DE,"{'priority': 66, 'entity_type_hint': 'profession'}",66,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37686,14,Bürokaufmann,,de,DE,"{'priority': 70, 'entity_type_hint': 'profession'}",70,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
37687,14,Industriekaufmann,,de,DE,"{'priority': 68, 'entity_type_hint': 'profession'}",68,new,2026-07-16 04:10:10.374802+00:00,,2026-07-16 04:10:10.349244+00:00,2026-07-16 04:10:10.349244+00:00
